Country Name,Series,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Small states,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia,GDP per capita (current US$),120.1399469,124.8328299,122.61734,137.0950577,162.2312183,169.9658771,162.1276456,183.1320842,203.5148626,222.6120822,262.1417326,271.341122,274.161082,283.4609666,275.6163835,292.8382327,303.1148738,329.0184873,345.6918266,341.1757777,359.267001,312.5370364,324.7265761,314.7518577,349.572377,380.3897151,407.7895414,419.358913,417.0214863,438.3552224,447.4347638,450.7945136,464.4453469,532.9115071,607.3992652,684.7445242,774.8637943,959.3051404,959.4611922,1041.994394,1257.499439,1367.31313,1364.416413,1381.856618,1494.420758,1541.803684,1648.624491,1866.937699,1902.802629,NA,NA,NA,NA,NA
South Asia,"Out-of-school children of primary school age, both sexes (number)",39893352,40999795,40280693,37768458,38713925,38105957,38317067,37342415,40630083,41420252,41132047,40478472,41182542,40264008,39722808,40434490,39279055,41729178,39670627,37552339,38228258,38759576,38761071,37344489,36045437,36139471,36176504,36505976,38054271,37193873,34616811,34722006,33761651,26969121,22568541,19489422,18116068,14891376,15182384,16713165,15894082,17148413,15556466,13640044,12829052,13575013,12735420,12823181,12631548,12764234,NA,NA,NA,NA
South Asia,"Out-of-school children of primary school age, female (number)",25639593,26690321,26461259,24947916,25663365,25232770,25429483,24954179,27300509,27838312,27622266,27149040,27738667,27277174,26664033,27207287,26431211,28151958,26863067,25361508,25905729,26095538,25892668,24701566,23654910,23586601,23429299,23506011,24418803,23683323,21876153,21507191,20609715,14487841,12386114,10816387,9929340,8234539,7511783,7788780,7444188,7696238,7355334,6568672,6386023,6901373,6626372,6573121,6567300,6657563,NA,NA,NA,NA
South Asia,"Out-of-school children of primary school age, male (number)",14253758,14309474,13819434,12820542,13050560,12873187,12887585,12388237,13329574,13581940,13509781,13329432,13443875,12986834,13058775,13227204,12847844,13577221,12807560,12190832,12322529,12664039,12868403,12642923,12390527,12552870,12747205,12999965,13635467,13510550,12740658,13214815,13151936,12481280,10182427,8673035,8186728,6656837,7670601,8924385,8449894,9452175,8201132,7071372,6443029,6673640,6109048,6250060,6064248,6106671,NA,NA,NA,NA
South Asia,"Out-of-school adolescents of lower secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38365945,38253170,38778256,38054140,34824313,33499626,32304494,30735284,28899252,27982159,27893340,25714511,24432723,22349662,21178909,20792624,18288418,17795483,16594250,16400814,16572633,NA,NA,NA,NA
South Asia,"Out-of-school adolescents of lower secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21453559,21371510,21257285,20340790,18063343,17229316,16633672,15709599,14763485,13900422,13569361,12161450,11216643,9941182,8892411,8648356,7650088,7436140,6940861,7077287,7246666,NA,NA,NA,NA
South Asia,"Out-of-school adolescents of lower secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16912386,16881660,17520971,17713350,16760970,16270310,15670822,15025686,14135767,14081737,14323979,13553061,13216081,12408480,12286498,12144268,10638329,10359343,9653389,9323527,9325966,NA,NA,NA,NA
South Asia,"Out-of-school youth of upper secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79433736,79831812,81175494,81168454,80877676,80785393,79975851,79305776,77730978,75633509,75909892,73591241,71907424,70031402,68405965,68590193,66334233,65284533,64428509,63756169,64117642,NA,NA,NA,NA
South Asia,"Out-of-school youth of upper secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41235235,41401930,41838599,41572124,41162376,41065461,40607718,40238441,39457355,38168047,37975092,36574649,35500278,34411769,33398590,33268278,32226995,31863863,31507472,30973996,31165703,NA,NA,NA,NA
South Asia,"Out-of-school youth of upper secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38198502,38429882,39336895,39596330,39715300,39719932,39368134,39067334,38273624,37465462,37934800,37016593,36407146,35619633,35007375,35321915,34107238,33420670,32921037,32782173,32951939,NA,NA,NA,NA
South Asia,"School age population, primary education, both sexes (number)",93587705,95505703,97733441.8,99900861.6,101904277.4,103673757.2,105369556,107535746.8,109809184.6,112109910.4,114354647.2,116524877,118823092,121517208,124185922,126745350,129211672,132169574,135366961,138723499,142082923,145313986,148681894,151751908,154366717,156459540,158140604,160053710,161766185,163230163,164427092,165441381,166743927,168155813,169478131,170703881,171816312,173001908,174052420,174928978,175607838,176045453,176516615,176911380,177176607,177227687,176996871,176703178,175883816,174492286,NA,NA,NA,NA
South Asia,"School age population, primary education, female (number)",45229572,46141948,47232417.5,48295612,49276396.5,50136829,50957849.5,52023714,53145031.5,54273890,55360776.5,56396494,57494140,58781880,60044472,61238047,62367082,63749927,65238080,66785801,68315927,69769566,71312779,72730847,73947339,74922435,75693082,76577331,77355830,77995177,78484047,78869924,79424362,80035678,80617733,81162551,81646769,82189225,82668507,83064197,83369330,83579861,83824327,84079451,84315854,84474453,84485123,84453504,84135347,83504099,NA,NA,NA,NA
South Asia,"School age population, primary education, male (number)",48358133,49363755,50501024.3,51605249.6,52627880.9,53536928.2,54411706.5,55512032.8,56664153.1,57836020.4,58993870.7,60128383,61328952,62735328,64141450,65507303,66844590,68419647,70128881,71937698,73766996,75544420,77369115,79021061,80419378,81537105,82447522,83476379,84410355,85234986,85943045,86571457,87319565,88120135,88860398,89541330,90169543,90812683,91383913,91864781,92238508,92465592,92692288,92831929,92860753,92753234,92511748,92249674,91748469,90988187,NA,NA,NA,NA
South Asia,"School age population, lower secondary education, both sexes (number)",53318122,54398585,55575169.5,56930721,58417713.5,59939482,61386117.5,62630740,63877707.5,65173889,66500241.5,67762225,68832821,70214700,71681588,73234003,74808024,76328203,77977342,79742639,81577704,83452425,85536750,88243826,90546406,92793297,94808893,96457546,91730230,93020155,94266196,95359741,96251920,97130008,97898060,98606435,99259442,99972845,100763841,101578378,102357244,102999508,103549845,104074032,104544992,104909994,105132967,105392464,105564553,105685449,NA,NA,NA,NA
South Asia,"School age population, lower secondary education, female (number)",25700237,26242032,26814046,27468923,28189459,28930937,29638911,30241501,30851115,31489303,32144396,32770288,33283085,33958421,34678327,35439030,36197704,36918089,37696179,38528128,39392044,40268171,41221312,42473850,43530458,44564975,45495681,46261508,43922520,44533496,45122186,45626791,46014497,46386315,46708554,47005394,47268891,47570166,47917695,48284671,48641472,48937769,49172568,49404025,49618994,49794140,49917424,50099926,50255715,50391234,NA,NA,NA,NA
South Asia,"School age population, lower secondary education, male (number)",27617885,28156553,28761123.5,29461798,30228254.5,31008545,31747206.5,32389239,33026592.5,33684586,34355845.5,34991937,35549736,36256279,37003261,37794973,38610320,39410114,40281163,41214511,42185660,43184254,44315438,45769976,47015948,48228322,49313212,50196038,47807710,48486659,49144010,49732950,50237423,50743693,51189506,51601041,51990551,52402679,52846146,53293707,53715772,54061739,54377277,54670007,54925998,55115854,55215543,55292538,55308838,55294215,NA,NA,NA,NA
South Asia,"School age population, upper secondary education, both sexes (number)",56938813,58471791,59664682.7,60836725.4,62150255.1,63616257.8,65265029.5,66884735.2,68552647.9,70152556.6,71670693.3,73114445,74376105,75795726,77287070,78862045,80519977,82148587,83915265,85761963,87671905,89618515,91491822,92993997,95139736,97510488,100075286,102694569,112798942,115358552,117669116,119712195,121421552,123102110,124609111,125954839,127061058,127962080,128834181,129751212,130763203,131840461,132884089,133928088,134896021,135751791,136433788,137021829,137475538,137838827,NA,NA,NA,NA
South Asia,"School age population, upper secondary education, female (number)",27296281,28029352,28614938.5,29203936,29858869.5,30583441,31391741.5,32168281,32976259.5,33759353,34506937.5,35220942,35830150,36522460,37253970,38028871,38842881,39629398,40482816,41372192,42286524,43213946,44082307,44771641,45770850,46870739,48054724,49247669,54106678,55287415,56363136,57327987,58134104,58921853,59621506,60232629,60722667,61089883,61432625,61799882,62225584,62711635,63175544,63647125,64084344,64466321,64763708,65025112,65227649,65410153,NA,NA,NA,NA
South Asia,"School age population, upper secondary education, male (number)",29642532,30442439,31049744.2,31632789.4,32291385.6,33032816.8,33873288,34716454.2,35576388.4,36393203.6,37163755.8,37893503,38545955,39273266,40033100,40833174,41677096,42519189,43432449,44389771,45385381,46404569,47409515,48222356,49368886,50639749,52020562,53446900,58692264,60071137,61305980,62384208,63287448,64180257,64987605,65722210,66338391,66872197,67401556,67951330,68537619,69128826,69708545,70280963,70811677,71285470,71670080,71996717,72247889,72428674,NA,NA,NA,NA
South Asia,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia,"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90967904,4.945528662,5.039972467,5.044389083,5.040428122,5.035173893,5.016027662,5.003184802,5.053202161,5.024830897,5.052219225,5.148229578,5.173258669,5.122957871,5.052528694,4.846908978,4.738305679,4.720849839,5.021621547,4.908353961,4.935868217,5.056030719,5.23424556,5.065398212,5.209341179,5.183396839,5.12543454,5.059690961,5.111447417,NA,NA,NA,NA
South Asia,"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.961918939,5.141754049,5.1542036,5.220204201,5.217943351,5.160112161,5.012351294,5.082050017,5.19329922,4.967439145,5.067829312,5.157992155,5.348419186,5.377600516,5.443080205,5.199770075,5.101809603,4.858250094,5.332444905,5.066988244,5.024084124,5.193217162,5.530818263,5.359394691,5.760567233,5.657412105,5.448446435,5.311346292,5.317173277,NA,NA,NA,NA
South Asia,"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.893277141,4.882347883,5.001923399,4.987235885,4.982764654,4.993935161,5.017705853,4.97726213,5.00685505,5.044165147,5.046957361,5.145181501,5.113321468,5.034983622,4.915950241,4.726837958,4.617957079,4.676304889,4.923085623,4.858501081,4.909403275,5.016026815,5.147723436,4.980818287,5.048931838,5.046879424,5.031694497,4.986705346,5.052560347,NA,NA,NA,NA
South Asia (IDA & IBRD),GDP per capita (current US$),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),"Out-of-school children of primary school age, both sexes (number)",39893352,40999795,40280693,37768458,38713925,38105957,38317067,37342415,40630083,41420252,41132047,40478472,41182542,40264008,39722808,40434490,39279055,41729178,39670627,37552339,38228258,38759576,38761071,37344489,36045437,36139471,36176504,36505976,38054271,37193873,34616811,34722006,33761651,26969121,22568541,19489422,18116068,14891376,15182384,16713165,15894082,17148413,15556466,13640044,12829052,13575013,12735420,12823181,12631548,12764234,NA,NA,NA,NA
South Asia (IDA & IBRD),"Out-of-school children of primary school age, female (number)",25639593,26690321,26461259,24947916,25663365,25232770,25429483,24954179,27300509,27838312,27622266,27149040,27738667,27277174,26664033,27207287,26431211,28151958,26863067,25361508,25905729,26095538,25892668,24701566,23654910,23586601,23429299,23506011,24418803,23683323,21876153,21507191,20609715,14487841,12386114,10816387,9929340,8234539,7511783,7788780,7444188,7696238,7355334,6568672,6386023,6901373,6626372,6573121,6567300,6657563,NA,NA,NA,NA
South Asia (IDA & IBRD),"Out-of-school children of primary school age, male (number)",14253758,14309474,13819434,12820542,13050560,12873187,12887585,12388237,13329574,13581940,13509781,13329432,13443875,12986834,13058775,13227204,12847844,13577221,12807560,12190832,12322529,12664039,12868403,12642923,12390527,12552870,12747205,12999965,13635467,13510550,12740658,13214815,13151936,12481280,10182427,8673035,8186728,6656837,7670601,8924385,8449894,9452175,8201132,7071372,6443029,6673640,6109048,6250060,6064248,6106671,NA,NA,NA,NA
South Asia (IDA & IBRD),"Out-of-school adolescents of lower secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38365945,38253170,38778256,38054140,34824313,33499626,32304494,30735284,28899252,27982159,27893340,25714511,24432723,22349662,21178909,20792624,18288418,17795483,16594250,16400814,16572633,NA,NA,NA,NA
South Asia (IDA & IBRD),"Out-of-school adolescents of lower secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21453559,21371510,21257285,20340790,18063343,17229316,16633672,15709599,14763485,13900422,13569361,12161450,11216643,9941182,8892411,8648356,7650088,7436140,6940861,7077287,7246666,NA,NA,NA,NA
South Asia (IDA & IBRD),"Out-of-school adolescents of lower secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16912386,16881660,17520971,17713350,16760970,16270310,15670822,15025686,14135767,14081737,14323979,13553061,13216081,12408480,12286498,12144268,10638329,10359343,9653389,9323527,9325966,NA,NA,NA,NA
South Asia (IDA & IBRD),"Out-of-school youth of upper secondary school age, both sexes (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79433736,79831812,81175494,81168454,80877676,80785393,79975851,79305776,77730978,75633509,75909892,73591241,71907424,70031402,68405965,68590193,66334233,65284533,64428509,63756169,64117642,NA,NA,NA,NA
South Asia (IDA & IBRD),"Out-of-school youth of upper secondary school age, female (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41235235,41401930,41838599,41572124,41162376,41065461,40607718,40238441,39457355,38168047,37975092,36574649,35500278,34411769,33398590,33268278,32226995,31863863,31507472,30973996,31165703,NA,NA,NA,NA
South Asia (IDA & IBRD),"Out-of-school youth of upper secondary school age, male (number)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38198502,38429882,39336895,39596330,39715300,39719932,39368134,39067334,38273624,37465462,37934800,37016593,36407146,35619633,35007375,35321915,34107238,33420670,32921037,32782173,32951939,NA,NA,NA,NA
South Asia (IDA & IBRD),"School age population, primary education, both sexes (number)",93587705,95505703,97733441.8,99900861.6,101904277.4,103673757.2,105369556,107535746.8,109809184.6,112109910.4,114354647.2,116524877,118823092,121517208,124185922,126745350,129211672,132169574,135366961,138723499,142082923,145313986,148681894,151751908,154366717,156459540,158140604,160053710,161766185,163230163,164427092,165441381,166743927,168155813,169478131,170703881,171816312,173001908,174052420,174928978,175607838,176045453,176516615,176911380,177176607,177227687,176996871,176703178,175883816,174492286,NA,NA,NA,NA
South Asia (IDA & IBRD),"School age population, primary education, female (number)",45229572,46141948,47232417.5,48295612,49276396.5,50136829,50957849.5,52023714,53145031.5,54273890,55360776.5,56396494,57494140,58781880,60044472,61238047,62367082,63749927,65238080,66785801,68315927,69769566,71312779,72730847,73947339,74922435,75693082,76577331,77355830,77995177,78484047,78869924,79424362,80035678,80617733,81162551,81646769,82189225,82668507,83064197,83369330,83579861,83824327,84079451,84315854,84474453,84485123,84453504,84135347,83504099,NA,NA,NA,NA
South Asia (IDA & IBRD),"School age population, primary education, male (number)",48358133,49363755,50501024.3,51605249.6,52627880.9,53536928.2,54411706.5,55512032.8,56664153.1,57836020.4,58993870.7,60128383,61328952,62735328,64141450,65507303,66844590,68419647,70128881,71937698,73766996,75544420,77369115,79021061,80419378,81537105,82447522,83476379,84410355,85234986,85943045,86571457,87319565,88120135,88860398,89541330,90169543,90812683,91383913,91864781,92238508,92465592,92692288,92831929,92860753,92753234,92511748,92249674,91748469,90988187,NA,NA,NA,NA
South Asia (IDA & IBRD),"School age population, lower secondary education, both sexes (number)",53318122,54398585,55575169.5,56930721,58417713.5,59939482,61386117.5,62630740,63877707.5,65173889,66500241.5,67762225,68832821,70214700,71681588,73234003,74808024,76328203,77977342,79742639,81577704,83452425,85536750,88243826,90546406,92793297,94808893,96457546,91730230,93020155,94266196,95359741,96251920,97130008,97898060,98606435,99259442,99972845,100763841,101578378,102357244,102999508,103549845,104074032,104544992,104909994,105132967,105392464,105564553,105685449,NA,NA,NA,NA
South Asia (IDA & IBRD),"School age population, lower secondary education, female (number)",25700237,26242032,26814046,27468923,28189459,28930937,29638911,30241501,30851115,31489303,32144396,32770288,33283085,33958421,34678327,35439030,36197704,36918089,37696179,38528128,39392044,40268171,41221312,42473850,43530458,44564975,45495681,46261508,43922520,44533496,45122186,45626791,46014497,46386315,46708554,47005394,47268891,47570166,47917695,48284671,48641472,48937769,49172568,49404025,49618994,49794140,49917424,50099926,50255715,50391234,NA,NA,NA,NA
South Asia (IDA & IBRD),"School age population, lower secondary education, male (number)",27617885,28156553,28761123.5,29461798,30228254.5,31008545,31747206.5,32389239,33026592.5,33684586,34355845.5,34991937,35549736,36256279,37003261,37794973,38610320,39410114,40281163,41214511,42185660,43184254,44315438,45769976,47015948,48228322,49313212,50196038,47807710,48486659,49144010,49732950,50237423,50743693,51189506,51601041,51990551,52402679,52846146,53293707,53715772,54061739,54377277,54670007,54925998,55115854,55215543,55292538,55308838,55294215,NA,NA,NA,NA
South Asia (IDA & IBRD),"School age population, upper secondary education, both sexes (number)",56938813,58471791,59664682.7,60836725.4,62150255.1,63616257.8,65265029.5,66884735.2,68552647.9,70152556.6,71670693.3,73114445,74376105,75795726,77287070,78862045,80519977,82148587,83915265,85761963,87671905,89618515,91491822,92993997,95139736,97510488,100075286,102694569,112798942,115358552,117669116,119712195,121421552,123102110,124609111,125954839,127061058,127962080,128834181,129751212,130763203,131840461,132884089,133928088,134896021,135751791,136433788,137021829,137475538,137838827,NA,NA,NA,NA
South Asia (IDA & IBRD),"School age population, upper secondary education, female (number)",27296281,28029352,28614938.5,29203936,29858869.5,30583441,31391741.5,32168281,32976259.5,33759353,34506937.5,35220942,35830150,36522460,37253970,38028871,38842881,39629398,40482816,41372192,42286524,43213946,44082307,44771641,45770850,46870739,48054724,49247669,54106678,55287415,56363136,57327987,58134104,58921853,59621506,60232629,60722667,61089883,61432625,61799882,62225584,62711635,63175544,63647125,64084344,64466321,64763708,65025112,65227649,65410153,NA,NA,NA,NA
South Asia (IDA & IBRD),"School age population, upper secondary education, male (number)",29642532,30442439,31049744.2,31632789.4,32291385.6,33032816.8,33873288,34716454.2,35576388.4,36393203.6,37163755.8,37893503,38545955,39273266,40033100,40833174,41677096,42519189,43432449,44389771,45385381,46404569,47409515,48222356,49368886,50639749,52020562,53446900,58692264,60071137,61305980,62384208,63287448,64180257,64987605,65722210,66338391,66872197,67401556,67951330,68537619,69128826,69708545,70280963,70811677,71285470,71670080,71996717,72247889,72428674,NA,NA,NA,NA
South Asia (IDA & IBRD),"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),"Unemployment, total (% of total labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),"Unemployment, female (% of female labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Asia (IDA & IBRD),"Unemployment, male (% of male labor force)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sub-Saharan Africa,GDP per capita (current US$),221.5440442,219.5253718,241.109268,300.0212587,381.7165389,409.2099941,432.1628655,461.688294,496.0750618,580.3187159,707.8857116,963.0327792,860.2364928,727.7067943,618.0983446,567.8152612,566.2731535,629.4957559,630.2415713,609.1328617,663.1114476,654.598406,628.1578662,570.3146302,546.9936875,610.7364992,614.4873617,622.3423113,584.9981277,574.7321524,596.6178838,554.2404001,588.6058628,718.856999,872.6031506,1008.246679,1166.882505,1319.998953,1472.574895,1360.79208,1578.201816,1739.14878,1787.828781,1853.271496,1889.349233,1671.400239,1522.343206,1610.488184,1585.772148,NA,NA,NA,NA,NA
Sub-Saharan Africa,"Out-of-school children of primary school age, both sexes (number)",NA,NA,NA,NA,NA,31538254,31782947,31277467,30803588,29892360,29309436,28785860,28708290,29287062,30587456,32324742,34448698,36497338,38240197,38904684,40563570,40816989,42163995,42913192,43718993,43996621,46092692,44399464,44621750,44722979,43104117,41614155,40535754,38482974,37154981,35298209,33789102,31533101,31066924,30995071,32307826,31295264,31577318,31280815,31616968,32606645,32698434,33032968,33975668,33809353,NA,NA,NA,NA
Sub-Saharan Africa,"Out-of-school children of primary school age, female (number)",NA,NA,NA,NA,NA,17060882,17177346,16858881,16547574,16037159,15737730,15447869,15358731,15677625,16345392,17288211,18399126,19505611,20370601,20856987,21705101,21787174,22505376,22890823,23356789,23870316,25097652,24206570,24231147,24075168,23368034,22623999,22209582,21103723,20349067,19425488,18550740,17904142,17474276,17349929,17956885,17460864,17360723,17303702,17402463,18027380,18021764,18229252,18787981,18658440,NA,NA,NA,NA
